ISOTime,Flow,Sal,Temp,TRACE_1,AGE,SS1,SS2,Oxy,Sil,Amm,Nit,N2O,FRP,FRP_ADS,DOC,POC,DON,PON,DOP,POP,DOCR,DONR,DOPR,CPOM,GRN,CRYTO,DIATOM,DINO,DINO_IN,BGA,BGA_RHO,CHAET,CHAET_IN,CHAET_IP,BIV
01/01/2016 00:00:00,0.000774,0.460747,18.607320,0.000000,0.000000,11.298170,1.255352,109.457336,233.386830,4.479495,13.438485,0.000000,3.413421,0.341342,298.379630,688.759259,20.157728,4.479495,1.532247,1.915309,2685.416667,47.034699,0.383062,68.875926,1.611111,2.470370,2.470370,2.470370,0.233054,1.074074,1000.000000,0.000000,0.000000,0.000000,0.000000
02/01/2016 00:00:00,0.000761,0.458961,18.572709,0.000000,0.000000,11.306823,1.256314,109.724730,233.386830,4.480929,13.442786,0.000000,3.415831,0.341583,298.379630,688.759259,20.164179,4.480929,1.533329,1.916661,2685.416667,47.049751,0.383332,68.875926,1.611111,2.470370,2.470370,2.470370,0.233054,1.074074,1000.000000,0.000000,0.000000,0.000000,0.000000
03/01/2016 00:00:00,0.000747,0.457175,18.538098,0.000000,0.000000,11.315475,1.257275,109.992124,233.386830,4.482479,13.447438,0.000000,3.418288,0.341829,298.379630,688.759259,20.171157,4.482479,1.534431,1.918039,2685.416667,47.066034,0.383608,68.875926,1.611111,2.470370,2.470370,2.470370,0.233054,1.074074,1000.000000,0.000000,0.000000,0.000000,0.000000
04/01/2016 00:00:00,0.000734,0.455389,18.503487,0.000000,0.000000,11.324128,1.258236,110.259518,233.386830,4.484036,13.452109,0.000000,3.420779,0.342078,298.379630,688.759259,20.178163,4.484036,1.535550,1.919437,2685.416667,47.082381,0.383887,68.875926,1.611111,2.470370,2.470370,2.470370,0.233054,1.074074,1000.000000,0.000000,0.000000,0.000000,0.000000
05/01/2016 00:00:00,0.000721,0.453603,18.468876,0.000000,0.000000,11.332781,1.259198,110.526912,233.386830,4.485702,13.457105,0.000000,3.423310,0.342331,298.379630,688.759259,20.185657,4.485702,1.536686,1.920857,2685.416667,47.099866,0.384171,68.875926,1.611111,2.470370,2.470370,2.470370,0.233054,1.074074,1000.000000,0.000000,0.000000,0.000000,0.000000
06/01/2016 00:00:00,0.000708,0.451817,18.434265,0.000000,0.000000,11.341434,1.260159,110.794306,233.386830,4.487421,13.462262,0.000000,3.425875,0.342587,298.379630,688.759259,20.193393,4.487421,1.537837,1.922296,2685.416667,47.117917,0.384459,68.875926,1.611111,2.470370,2.470370,2.470370,0.233054,1.074074,1000.000000,0.000000,0.000000,0.000000,0.000000
07/01/2016 00:00:00,0.000696,0.450031,18.399654,0.000000,0.000000,11.350086,1.261121,111.061700,233.386830,4.489135,13.467406,0.000000,3.428469,0.342847,298.379630,688.759259,20.201109,4.489135,1.539002,1.923752,2685.416667,47.135921,0.384750,68.875926,1.611111,2.470370,2.470370,2.470370,0.233054,1.074074,1000.000000,0.000000,0.000000,0.000000,0.000000
08/01/2016 00:00:00,0.000684,0.448245,18.365043,0.000000,0.000000,11.358739,1.262082,111.329094,233.386830,4.490954,13.472862,0.000000,3.431098,0.343110,298.379630,688.759259,20.209293,4.490954,1.540182,1.925227,2685.416667,47.155017,0.385045,68.875926,1.611111,2.470370,2.470370,2.470370,0.233054,1.074074,1000.000000,0.000000,0.000000,0.000000,0.000000
09/01/2016 00:00:00,0.000867,0.446459,18.330432,0.000000,0.000000,11.367392,1.263044,111.596488,233.386830,3.534702,10.604105,0.000000,2.677002,0.267700,298.379630,688.759259,15.906158,3.534702,1.201676,1.502095,2685.416667,37.114369,0.300419,68.875926,1.611111,2.470370,2.470370,2.470370,0.233054,1.074074,1000.000000,0.000000,0.000000,0.000000,0.000000
10/01/2016 00:00:00,0.000892,0.444673,18.295821,0.000000,0.000000,11.376045,1.264005,111.863882,233.386830,3.387529,10.162588,0.000000,2.561518,0.256152,298.379630,688.759259,15.243882,3.387529,1.149837,1.437296,2685.416667,35.569057,0.287459,68.875926,1.611111,2.470370,2.470370,2.470370,0.233054,1.074074,1000.000000,0.000000,0.000000,0.000000,0.000000
